id,groups,number_of_messages,texts,text_ratio,midia,midia_ratio,virals,viral_ratio,repeated_messages,repeated_messages_ratio,days_active,daily_mean,daily_std,daily_median,daily_95,daily_outliers,daily_max,degree_centrality,strenght,viral_degree_centrality,viral_strenght,misinformation,misinformation_degree_centrality,misinformation_strenght,misinformation_ratio,viral_misinformation_ratio
-2465613994813126907,1,17,17,1.0,0,0.0,10,0.5882352941176471,11,0.6470588235294118,2,8.5,3.5355339059327378,8.5,10.75,1,11,105,1785,105,1050,0,0,0,0.0,0.0
7050252053867897833,1,17,8,0.47058823529411764,9,0.5294117647058824,0,0.0,0,0.0,12,1.4166666666666667,1.4433756729740643,1.0,4.0,0,4,188,3196,0,0,0,0,0,0.0,0.0
-3873778220002154255,3,17,5,0.29411764705882354,12,0.7058823529411765,0,0.0,0,0.0,53,0.32075471698113206,1.1227299302911415,0.0,2.0,2,7,639,3670,0,0,0,0,0,0.0,0.0
-8346017466820368691,1,17,17,1.0,0,0.0,17,1.0,16,0.9411764705882353,52,0.3269230769230769,0.5848128189279914,0.0,1.4499999999999957,3,2,110,1870,110,1870,0,0,0,0.0,0.0
-2957786423873393378,1,17,6,0.35294117647058826,11,0.6470588235294118,1,0.058823529411764705,0,0.0,67,0.2537313432835821,0.7455582326318567,0.0,2.0,2,4,97,1649,97,97,1,97,97,0.058823529411764705,1.0
-2597570961137105683,4,17,5,0.29411764705882354,12,0.7058823529411765,0,0.0,0,0.0,42,0.40476190476190477,1.3262734112694057,0.0,2.0,1,8,443,2433,0,0,0,0,0,0.0,0.0
-2702983339504104005,1,17,6,0.35294117647058826,11,0.6470588235294118,4,0.23529411764705882,0,0.0,7,2.4285714285714284,3.04724700110022,1.0,7.199999999999996,1,9,165,2805,165,660,3,165,495,0.17647058823529413,0.75
-1471444249400457463,2,17,5,0.29411764705882354,12,0.7058823529411765,4,0.23529411764705882,2,0.4,7,2.4285714285714284,3.2071349029490923,2.0,7.199999999999996,1,9,80,641,80,160,2,80,80,0.11764705882352941,0.5
3319527921537933938,1,17,12,0.7058823529411765,5,0.29411764705882354,0,0.0,2,0.16666666666666666,34,0.5,1.0801234497346435,0.0,2.349999999999998,2,5,273,4641,0,0,0,0,0,0.0,0.0
2247386642099593658,1,17,16,0.9411764705882353,1,0.058823529411764705,0,0.0,0,0.0,61,0.2786885245901639,1.142090882854536,0.0,2.0,2,7,40,680,0,0,1,40,40,0.058823529411764705,0.0
-8982734891573681657,1,17,16,0.9411764705882353,1,0.058823529411764705,0,0.0,0,0.0,22,0.7727272727272727,2.091520708589536,0.0,5.799999999999997,2,8,153,2601,0,0,0,0,0,0.0,0.0
197201880992771814,1,17,17,1.0,0,0.0,0,0.0,1,0.058823529411764705,1,17.0,,17.0,17.0,0,17,188,3196,0,0,0,0,0,0.0,0.0
3396539478124703237,1,17,4,0.23529411764705882,13,0.7647058823529411,0,0.0,0,0.0,6,2.8333333333333335,2.48327740429189,2.5,6.25,1,7,92,1564,0,0,0,0,0,0.0,0.0
3393420872041668903,1,17,8,0.47058823529411764,9,0.5294117647058824,4,0.23529411764705882,0,0.0,20,0.85,1.4964871146156002,0.0,3.150000000000002,1,6,165,2805,165,660,4,165,660,0.23529411764705882,1.0
4766826165363730569,1,17,11,0.6470588235294118,6,0.35294117647058826,1,0.058823529411764705,0,0.0,72,0.2361111111111111,0.8306294161159117,0.0,1.4500000000000028,4,6,202,3434,202,202,1,202,202,0.058823529411764705,1.0
-1158514251329678037,1,17,13,0.7647058823529411,4,0.23529411764705882,1,0.058823529411764705,0,0.0,97,0.17525773195876287,0.6293235336181509,0.0,1.0,3,5,51,867,51,51,0,0,0,0.0,0.0
-8163462962463331116,1,17,11,0.6470588235294118,6,0.35294117647058826,0,0.0,0,0.0,2,8.5,9.192388155425117,8.5,14.35,1,15,273,4641,0,0,0,0,0,0.0,0.0
-2171851816292996506,1,17,17,1.0,0,0.0,0,0.0,0,0.0,67,0.2537313432835821,1.0201497748338832,0.0,1.6999999999999957,4,7,270,4590,0,0,0,0,0,0.0,0.0
-187358511251950489,1,17,13,0.7647058823529411,4,0.23529411764705882,2,0.11764705882352941,0,0.0,43,0.3953488372093023,1.072148152602787,0.0,2.0,1,6,273,4641,273,546,1,273,273,0.058823529411764705,0.5
8119340514059167080,1,17,10,0.5882352941176471,7,0.4117647058823529,4,0.23529411764705882,0,0.0,49,0.3469387755102041,1.1096362093077181,0.0,2.0,1,7,27,459,27,108,5,27,135,0.29411764705882354,1.25
-2212870087252896436,1,17,6,0.35294117647058826,11,0.6470588235294118,1,0.058823529411764705,0,0.0,10,1.7,2.79085809185793,0.5,6.299999999999994,1,9,153,2601,153,153,0,0,0,0.0,0.0
-4214760297207128245,1,17,8,0.47058823529411764,9,0.5294117647058824,4,0.23529411764705882,0,0.0,51,0.3333333333333333,0.621825270205921,0.0,2.0,0,2,65,1105,65,260,2,65,130,0.11764705882352941,0.5
-2834826292396547483,1,17,10,0.5882352941176471,7,0.4117647058823529,2,0.11764705882352941,1,0.1,39,0.4358974358974359,0.8206182455888075,0.0,2.1000000000000014,2,3,278,4726,278,556,1,278,278,0.058823529411764705,0.5
-4557225885146678198,1,17,5,0.29411764705882354,12,0.7058823529411765,1,0.058823529411764705,0,0.0,2,8.5,2.1213203435596424,8.5,9.85,1,10,89,1513,89,89,1,89,89,0.058823529411764705,1.0
6432834601105706190,1,17,7,0.4117647058823529,10,0.5882352941176471,0,0.0,0,0.0,25,0.68,1.4640127503998506,0.0,3.0,1,6,65,1105,0,0,0,0,0,0.0,0.0
4381545500412468616,1,17,17,1.0,0,0.0,0,0.0,0,0.0,32,0.53125,1.4364915817769797,0.0,1.0,1,8,273,4641,0,0,0,0,0,0.0,0.0
-7211817177965440938,1,17,9,0.5294117647058824,8,0.47058823529411764,1,0.058823529411764705,0,0.0,14,1.2142857142857142,1.968153036129653,0.5,4.399999999999999,1,7,140,2380,140,140,2,140,280,0.11764705882352941,2.0
1663847463778294696,1,17,11,0.6470588235294118,6,0.35294117647058826,0,0.0,0,0.0,88,0.19318181818181818,0.5844332070123363,0.0,1.0,3,4,91,1547,0,0,0,0,0,0.0,0.0
-9043375879832234756,1,17,4,0.23529411764705882,13,0.7647058823529411,1,0.058823529411764705,0,0.0,50,0.34,1.0421719862765415,0.0,2.0999999999999943,3,6,140,2380,140,140,1,140,140,0.058823529411764705,1.0
-9028781953536377828,1,17,9,0.5294117647058824,8,0.47058823529411764,2,0.11764705882352941,0,0.0,11,1.5454545454545454,1.8090680674665818,1.0,4.5,1,5,89,1513,89,178,0,0,0,0.0,0.0
1131588898586814338,1,17,11,0.6470588235294118,6,0.35294117647058826,0,0.0,0,0.0,22,0.7727272727272727,1.1518853358037973,0.0,2.9499999999999993,2,4,202,3434,0,0,0,0,0,0.0,0.0
-4113455721075327178,1,17,11,0.6470588235294118,6,0.35294117647058826,1,0.058823529411764705,1,0.09090909090909091,60,0.2833333333333333,0.8455600223594013,0.0,2.0,2,4,153,2601,153,153,1,153,153,0.058823529411764705,1.0
4690627981631299982,1,17,9,0.5294117647058824,8,0.47058823529411764,2,0.11764705882352941,0,0.0,26,0.6538461538461539,1.9988458208137554,0.0,4.25,2,9,202,3434,202,404,1,202,202,0.058823529411764705,0.5
6050418674987443420,2,17,4,0.23529411764705882,13,0.7647058823529411,1,0.058823529411764705,0,0.0,73,0.2328767123287671,0.4864996273038849,0.0,1.0,2,2,474,4100,308,308,1,308,308,0.058823529411764705,1.0
-7614476853184785308,1,16,12,0.75,4,0.25,0,0.0,1,0.08333333333333333,66,0.24242424242424243,0.7454602308044052,0.0,1.0,3,5,91,1456,0,0,0,0,0,0.0,0.0
-3617852338291547384,1,16,7,0.4375,9,0.5625,0,0.0,0,0.0,46,0.34782608695652173,0.8223919396586153,0.0,2.75,3,3,302,4832,0,0,0,0,0,0.0,0.0
7714191447566017362,1,16,15,0.9375,1,0.0625,1,0.0625,1,0.06666666666666667,46,0.34782608695652173,2.2132669799727465,0.0,0.0,2,15,94,1504,94,94,1,94,94,0.0625,1.0
5560509497271114386,1,16,12,0.75,4,0.25,0,0.0,0,0.0,26,0.6153846153846154,1.9814524587165467,0.0,1.75,2,10,326,5216,0,0,0,0,0,0.0,0.0
7249310716772815653,1,16,16,1.0,0,0.0,0,0.0,12,0.75,3,5.333333333333333,4.509249752822894,5.0,9.5,1,10,140,2240,0,0,0,0,0,0.0,0.0
-5199593243768117998,1,16,10,0.625,6,0.375,1,0.0625,0,0.0,40,0.4,0.7089175569585666,0.0,2.0,1,3,273,4368,273,273,1,273,273,0.0625,1.0
-7527246587490831627,1,16,6,0.375,10,0.625,0,0.0,0,0.0,79,0.20253164556962025,0.7049231061074538,0.0,1.0,3,4,202,3232,0,0,0,0,0,0.0,0.0
-663530419880703028,1,16,9,0.5625,7,0.4375,0,0.0,0,0.0,26,0.6153846153846154,2.07994082756069,0.0,3.25,2,10,273,4368,0,0,0,0,0,0.0,0.0
-4998280346720043412,1,16,14,0.875,2,0.125,0,0.0,1,0.07142857142857142,7,2.2857142857142856,2.4299715851758235,1.0,5.699999999999999,1,6,302,4832,0,0,0,0,0,0.0,0.0
-5532614015297376136,1,16,6,0.375,10,0.625,2,0.125,0,0.0,58,0.27586206896551724,0.5229170357287031,0.0,1.0,2,2,94,1504,94,188,1,94,94,0.0625,0.5
-7032032142449690234,1,16,2,0.125,14,0.875,2,0.125,0,0.0,24,0.6666666666666666,1.2740441145412122,0.0,3.849999999999998,2,4,278,4448,278,556,2,278,556,0.125,1.0
-5984184971185985774,1,16,5,0.3125,11,0.6875,0,0.0,0,0.0,25,0.64,1.9122412679017957,0.0,4.599999999999994,2,8,168,2688,0,0,0,0,0,0.0,0.0
-4119167979535650498,1,16,4,0.25,12,0.75,2,0.125,0,0.0,34,0.47058823529411764,0.8956221510397981,0.0,2.0,1,4,273,4368,273,546,2,273,546,0.125,1.0
5846805736546922447,1,16,13,0.8125,3,0.1875,0,0.0,0,0.0,31,0.5161290322580645,1.6506759775303261,0.0,4.0,2,7,273,4368,0,0,0,0,0,0.0,0.0
-5516048318471683899,1,16,1,0.0625,15,0.9375,0,0.0,0,0.0,2,8.0,8.48528137423857,8.0,13.399999999999999,1,14,188,3008,0,0,0,0,0,0.0,0.0
7843602444708906901,1,16,12,0.75,4,0.25,1,0.0625,0,0.0,56,0.2857142857142857,0.9479985752633271,0.0,1.25,3,6,273,4368,273,273,0,0,0,0.0,0.0
7961346167856711182,1,16,13,0.8125,3,0.1875,1,0.0625,0,0.0,43,0.37209302325581395,0.8171744528426824,0.0,2.0,2,3,273,4368,273,273,1,273,273,0.0625,1.0
-4401760584950371856,1,16,11,0.6875,5,0.3125,1,0.0625,0,0.0,68,0.23529411764705882,0.6717685959704025,0.0,1.0,2,4,270,4320,270,270,0,0,0,0.0,0.0
1992970454417118559,1,16,1,0.0625,15,0.9375,0,0.0,0,0.0,47,0.3404255319148936,1.3717110188862494,0.0,1.6999999999999957,3,9,56,896,0,0,0,0,0,0.0,0.0
8068328813683886367,1,16,7,0.4375,9,0.5625,0,0.0,0,0.0,80,0.2,0.537222109501004,0.0,1.0,3,3,31,496,0,0,0,0,0,0.0,0.0
-7511037031442379217,1,16,10,0.625,6,0.375,2,0.125,1,0.1,68,0.23529411764705882,0.4922578822644176,0.0,1.0,2,2,278,4448,278,556,2,278,556,0.125,1.0
-7357251090106758100,1,16,8,0.5,8,0.5,0,0.0,0,0.0,17,0.9411764705882353,1.519481335657587,0.0,4.199999999999999,1,5,326,5216,0,0,0,0,0,0.0,0.0
333409743848824782,1,16,9,0.5625,7,0.4375,4,0.25,0,0.0,6,2.6666666666666665,2.6583202716502514,2.5,6.25,1,7,100,1600,100,400,3,100,300,0.1875,0.75
1182444095854201107,1,16,16,1.0,0,0.0,0,0.0,0,0.0,28,0.5714285714285714,2.644751216033182,0.0,1.0,1,14,273,4368,0,0,0,0,0,0.0,0.0
4679308963442451024,1,16,14,0.875,2,0.125,0,0.0,0,0.0,41,0.3902439024390244,1.282147588627921,0.0,3.0,1,7,104,1664,0,0,0,0,0,0.0,0.0
-4620298978889501886,1,16,7,0.4375,9,0.5625,0,0.0,0,0.0,64,0.25,0.7968190728895957,0.0,1.0,3,5,270,4320,0,0,0,0,0,0.0,0.0
365873710814753743,1,16,13,0.8125,3,0.1875,0,0.0,0,0.0,2,8.0,8.48528137423857,8.0,13.399999999999999,1,14,153,2448,0,0,0,0,0,0.0,0.0
7722515186230398784,1,16,4,0.25,12,0.75,1,0.0625,0,0.0,11,1.4545454545454546,2.1616492020508953,0.0,5.5,1,6,75,1200,75,75,1,75,75,0.0625,1.0
-3860715130256757271,1,16,8,0.5,8,0.5,2,0.125,0,0.0,41,0.3902439024390244,0.7706506595237493,0.0,2.0,1,3,302,4832,302,604,2,302,604,0.125,1.0
-7178700563915983553,2,16,16,1.0,0,0.0,0,0.0,1,0.0625,12,1.3333333333333333,1.3706888336846839,1.0,4.0,0,4,260,2500,0,0,0,0,0,0.0,0.0
-7176418419043967526,1,16,11,0.6875,5,0.3125,3,0.1875,0,0.0,48,0.3333333333333333,0.5954913341754136,0.0,1.6499999999999986,3,2,308,4928,308,924,3,308,924,0.1875,1.0
-6541607970265085941,1,16,11,0.6875,5,0.3125,0,0.0,0,0.0,68,0.23529411764705882,0.8484867488358045,0.0,1.0,2,6,306,4896,0,0,0,0,0,0.0,0.0
-3982288106401419778,1,16,12,0.75,4,0.25,0,0.0,0,0.0,22,0.7272727272727273,1.6089576093684346,0.0,3.9499999999999993,2,6,273,4368,0,0,0,0,0,0.0,0.0
4632309027484762240,1,16,6,0.375,10,0.625,0,0.0,0,0.0,35,0.45714285714285713,0.7800021547050611,0.0,2.0,0,2,273,4368,0,0,0,0,0,0.0,0.0
-451683456830578327,1,16,8,0.5,8,0.5,2,0.125,0,0.0,66,0.24242424242424243,0.7454602308044048,0.0,1.0,3,5,153,2448,153,306,1,153,153,0.0625,0.5
-4733777726060172321,1,16,13,0.8125,3,0.1875,0,0.0,0,0.0,54,0.2962962962962963,0.8606629658238708,0.0,2.3499999999999943,3,4,270,4320,0,0,0,0,0,0.0,0.0
-3784552621131164841,1,16,16,1.0,0,0.0,15,0.9375,14,0.875,1,16.0,,16.0,16.0,0,16,105,1680,105,1575,0,0,0,0.0,0.0
2575000227561347684,1,16,5,0.3125,11,0.6875,1,0.0625,0,0.0,66,0.24242424242424243,0.7856522241102725,0.0,1.0,3,5,104,1664,104,104,1,104,104,0.0625,1.0
-6342622420871670677,1,16,15,0.9375,1,0.0625,4,0.25,2,0.13333333333333333,56,0.2857142857142857,1.4360841418028603,0.0,1.0,2,10,51,816,51,204,0,0,0,0.0,0.0
-4524056615722531418,1,16,13,0.8125,3,0.1875,1,0.0625,0,0.0,31,0.5161290322580645,1.4576457672547531,0.0,3.0,2,7,273,4368,273,273,1,273,273,0.0625,1.0
196142811035830132,1,16,12,0.75,4,0.25,0,0.0,0,0.0,6,2.6666666666666665,1.8618986725025257,3.0,4.75,1,5,326,5216,0,0,2,326,652,0.125,0.0
5534610152761448160,2,16,5,0.3125,11,0.6875,1,0.0625,2,0.4,44,0.36363636363636365,0.7499119046217667,0.0,2.0,1,3,192,1534,95,95,0,0,0,0.0,0.0
8036678224824638720,1,16,11,0.6875,5,0.3125,2,0.125,0,0.0,32,0.5,1.1913667943625412,0.0,3.0,1,5,19,304,19,38,0,0,0,0.0,0.0
-6666497487101772360,1,16,15,0.9375,1,0.0625,0,0.0,0,0.0,1,16.0,,16.0,16.0,0,16,273,4368,0,0,0,0,0,0.0,0.0
-4048553113002710419,1,16,3,0.1875,13,0.8125,0,0.0,0,0.0,44,0.36363636363636365,0.7803073065148259,0.0,2.0,2,3,104,1664,0,0,0,0,0,0.0,0.0
511785064848296808,1,16,8,0.5,8,0.5,0,0.0,0,0.0,24,0.6666666666666666,0.9630868246861535,0.0,2.0,1,3,302,4832,0,0,0,0,0,0.0,0.0
-6225835186521198501,1,16,9,0.5625,7,0.4375,1,0.0625,1,0.1111111111111111,16,1.0,1.96638416050035,0.0,4.75,1,7,91,1456,91,91,0,0,0,0.0,0.0
2198125990525868241,1,16,7,0.4375,9,0.5625,0,0.0,0,0.0,46,0.34782608695652173,1.0374625306079535,0.0,2.5,3,5,302,4832,0,0,0,0,0,0.0,0.0
-364773778712105189,1,16,6,0.375,10,0.625,0,0.0,1,0.16666666666666666,36,0.4444444444444444,0.6946507630023038,0.0,2.0,0,2,188,3008,0,0,0,0,0,0.0,0.0
-4067260607491996766,2,16,8,0.5,8,0.5,0,0.0,0,0.0,58,0.27586206896551724,0.8120388774781635,0.0,2.1499999999999986,3,4,331,2643,0,0,0,0,0,0.0,0.0
-4965438680343996497,1,16,6,0.375,10,0.625,4,0.25,0,0.0,62,0.25806451612903225,0.5707482540839924,0.0,1.9499999999999957,4,2,302,4832,302,1208,2,302,604,0.125,0.5
-4095660825707852957,1,16,5,0.3125,11,0.6875,0,0.0,0,0.0,5,3.2,3.1144823004794877,4.0,6.6,1,7,51,816,0,0,0,0,0,0.0,0.0
1947329509193865611,1,16,13,0.8125,3,0.1875,0,0.0,0,0.0,42,0.38095238095238093,1.1466256103716013,0.0,3.849999999999987,3,5,273,4368,0,0,0,0,0,0.0,0.0
-7459526228139721583,1,16,6,0.375,10,0.625,4,0.25,0,0.0,82,0.1951219512195122,0.5541988855071619,0.0,1.0,4,3,302,4832,302,1208,4,302,1208,0.25,1.0
-7984394615557801019,1,16,2,0.125,14,0.875,0,0.0,0,0.0,58,0.27586206896551724,1.267586509705995,0.0,1.1499999999999986,3,9,273,4368,0,0,0,0,0,0.0,0.0
4383602744892434775,1,16,14,0.875,2,0.125,0,0.0,0,0.0,16,1.0,1.4142135623730951,0.0,3.25,1,4,308,4928,0,0,0,0,0,0.0,0.0
-1849561640548313095,1,16,16,1.0,0,0.0,0,0.0,1,0.0625,78,0.20512820512820512,0.6107048165524591,0.0,1.1499999999999915,4,3,95,1520,0,0,0,0,0,0.0,0.0
8680548352155928541,1,16,13,0.8125,3,0.1875,0,0.0,2,0.15384615384615385,5,3.2,5.540758070878028,1.0,10.799999999999999,1,13,105,1680,0,0,0,0,0,0.0,0.0
8981856474382778028,1,16,13,0.8125,3,0.1875,0,0.0,0,0.0,38,0.42105263157894735,1.1770687124853019,0.0,3.0,1,6,148,2368,0,0,0,0,0,0.0,0.0
4412525670623607592,1,16,5,0.3125,11,0.6875,1,0.0625,0,0.0,33,0.48484848484848486,1.4603341253205573,0.0,2.0,1,8,270,4320,270,270,1,270,270,0.0625,1.0
8714974949231989625,1,16,16,1.0,0,0.0,0,0.0,0,0.0,8,2.0,5.264435935053794,0.0,10.099999999999994,1,15,302,4832,0,0,0,0,0,0.0,0.0
-1522378177998497874,1,16,11,0.6875,5,0.3125,0,0.0,1,0.09090909090909091,24,0.6666666666666666,1.6329931618554518,0.0,4.699999999999996,2,6,278,4448,0,0,0,0,0,0.0,0.0
4385902995596539342,1,16,14,0.875,2,0.125,1,0.0625,1,0.07142857142857142,23,0.6956521739130435,1.5206094056091055,0.0,4.799999999999997,2,5,153,2448,153,153,1,153,153,0.0625,1.0
6487317438982934559,1,16,9,0.5625,7,0.4375,1,0.0625,0,0.0,20,0.8,1.4363696929192158,0.0,4.050000000000001,1,5,165,2640,165,165,0,0,0,0.0,0.0
-3162438952976996262,1,16,4,0.25,12,0.75,2,0.125,0,0.0,33,0.48484848484848486,0.9055803429711566,0.0,2.0,1,3,100,1600,100,200,1,100,100,0.0625,0.5
-756152329893373655,1,16,11,0.6875,5,0.3125,0,0.0,0,0.0,32,0.5,0.9837387536759294,0.0,2.0,1,4,188,3008,0,0,0,0,0,0.0,0.0
-1578816655767421173,1,16,7,0.4375,9,0.5625,0,0.0,0,0.0,32,0.5,1.0776318121606494,0.0,2.0,1,5,278,4448,0,0,0,0,0,0.0,0.0
3193157833296405071,1,16,5,0.3125,11,0.6875,1,0.0625,0,0.0,73,0.2191780821917808,0.6921499384459374,0.0,1.3999999999999915,4,4,270,4320,270,270,1,270,270,0.0625,1.0
-2334660827891551378,2,16,4,0.25,12,0.75,1,0.0625,0,0.0,60,0.26666666666666666,0.5163977794943223,0.0,1.0,2,2,134,1342,94,94,1,94,94,0.0625,1.0
3635531460431617157,1,16,12,0.75,4,0.25,0,0.0,0,0.0,80,0.2,0.6825121133065155,0.0,1.0999999999999943,4,3,153,2448,0,0,0,0,0,0.0,0.0
-8438573117923471508,1,16,7,0.4375,9,0.5625,0,0.0,0,0.0,65,0.24615384615384617,0.6131570259415929,0.0,1.7999999999999972,4,3,302,4832,0,0,0,0,0,0.0,0.0
8853747073812870657,1,16,8,0.5,8,0.5,2,0.125,0,0.0,71,0.22535211267605634,0.865153712165674,0.0,1.5,4,6,302,4832,302,604,2,302,604,0.125,1.0
5978094333385539243,1,16,8,0.5,8,0.5,1,0.0625,0,0.0,65,0.24615384615384617,0.7711754265156132,0.0,1.7999999999999972,4,4,202,3232,202,202,0,0,0,0.0,0.0
6562102302226886314,1,16,9,0.5625,7,0.4375,1,0.0625,0,0.0,77,0.2077922077922078,0.5698028822981895,0.0,2.0,0,2,200,3200,200,200,1,200,200,0.0625,1.0
3409072643733792436,1,16,6,0.375,10,0.625,0,0.0,0,0.0,66,0.24242424242424243,1.0678606371274961,0.0,0.75,4,6,270,4320,0,0,0,0,0,0.0,0.0
6185852319276868489,1,16,12,0.75,4,0.25,0,0.0,0,0.0,14,1.1428571428571428,2.7134180220963673,0.0,5.4499999999999975,1,10,273,4368,0,0,0,0,0,0.0,0.0
6049808924298471053,1,16,4,0.25,12,0.75,0,0.0,0,0.0,34,0.47058823529411764,1.2366938848016844,0.0,2.349999999999998,2,6,56,896,0,0,0,0,0,0.0,0.0
9214197841711404259,1,16,3,0.1875,13,0.8125,2,0.125,0,0.0,12,1.3333333333333333,2.059714602177749,0.5,5.449999999999999,1,6,166,2656,166,332,1,166,166,0.0625,0.5
3949762699134634370,1,16,8,0.5,8,0.5,1,0.0625,0,0.0,75,0.21333333333333335,0.47343863820366844,0.0,1.0,2,2,188,3008,188,188,1,188,188,0.0625,1.0
-3445612852517128933,1,15,7,0.4666666666666667,8,0.5333333333333333,1,0.06666666666666667,0,0.0,11,1.3636363636363635,1.9632996344280855,0.0,5.0,0,5,140,2100,140,140,1,140,140,0.06666666666666667,1.0
1017171599570005464,1,15,12,0.8,3,0.2,3,0.2,1,0.08333333333333333,3,5.0,1.0,5.0,5.9,1,6,278,4170,278,834,1,278,278,0.06666666666666667,0.3333333333333333
3668526906230549603,1,15,2,0.13333333333333333,13,0.8666666666666667,0,0.0,0,0.0,4,3.75,3.774917217635375,2.5,8.249999999999998,1,9,40,600,0,0,1,40,40,0.06666666666666667,0.0
-4150421488272122044,1,15,8,0.5333333333333333,7,0.4666666666666667,1,0.06666666666666667,1,0.125,61,0.2459016393442623,0.6495059072073689,0.0,1.0,2,4,270,4050,270,270,2,270,540,0.13333333333333333,2.0
4894539607941175890,1,15,0,0.0,15,1.0,0,0.0,0,0.0,65,0.23076923076923078,0.6559637654157897,0.0,2.0,1,3,22,330,0,0,0,0,0,0.0,0.0
3186477678603138461,1,15,7,0.4666666666666667,8,0.5333333333333333,0,0.0,0,0.0,75,0.2,0.8382736442849089,0.0,1.2999999999999972,4,6,308,4620,0,0,0,0,0,0.0,0.0
-4185483539106002915,1,15,11,0.7333333333333333,4,0.26666666666666666,0,0.0,0,0.0,3,5.0,1.7320508075688772,6.0,6.0,0,6,326,4890,0,0,0,0,0,0.0,0.0
3688526247699491928,1,15,8,0.5333333333333333,7,0.4666666666666667,2,0.13333333333333333,0,0.0,80,0.1875,0.6578397711882142,0.0,1.0499999999999972,4,4,148,2220,148,296,3,148,444,0.2,1.5
712812741537153979,1,15,5,0.3333333333333333,10,0.6666666666666666,0,0.0,0,0.0,9,1.6666666666666667,2.1794494717703365,1.0,5.199999999999999,1,6,278,4170,0,0,0,0,0,0.0,0.0
718416202690329346,1,15,0,0.0,15,1.0,0,0.0,0,0.0,71,0.2112676056338028,1.4433640562216994,0.0,0.0,3,12,25,375,0,0,0,0,0,0.0,0.0
5134455088727012354,1,15,15,1.0,0,0.0,2,0.13333333333333333,1,0.06666666666666667,2,7.5,6.363961030678928,7.5,11.549999999999999,1,12,89,1335,89,178,0,0,0,0.0,0.0
4117246667706805848,1,15,8,0.5333333333333333,7,0.4666666666666667,2,0.13333333333333333,0,0.0,68,0.22058823529411764,0.8611964644070975,0.0,2.0,1,6,188,2820,188,376,1,188,188,0.06666666666666667,0.5
1630231524082454020,1,15,14,0.9333333333333333,1,0.06666666666666667,0,0.0,0,0.0,35,0.42857142857142855,0.9482402985876242,0.0,2.299999999999997,2,4,273,4095,0,0,0,0,0,0.0,0.0
729567551984446648,1,15,12,0.8,3,0.2,2,0.13333333333333333,1,0.08333333333333333,8,1.875,3.440826312717007,0.5,7.549999999999996,1,10,306,4590,306,612,0,0,0,0.0,0.0
-4710365703201925067,1,15,7,0.4666666666666667,8,0.5333333333333333,2,0.13333333333333333,1,0.14285714285714285,20,0.75,1.164157703189193,0.0,3.0500000000000007,1,4,153,2295,153,306,0,0,0,0.0,0.0
-4493153468025178481,1,15,15,1.0,0,0.0,0,0.0,0,0.0,7,2.142857142857143,2.7945525240230875,1.0,6.4999999999999964,1,8,273,4095,0,0,0,0,0,0.0,0.0
-7306738963710377719,1,15,11,0.7333333333333333,4,0.26666666666666666,0,0.0,0,0.0,10,1.5,2.273030282830976,0.5,5.199999999999996,1,7,75,1125,0,0,0,0,0,0.0,0.0
5121206937748661049,4,15,7,0.4666666666666667,8,0.5333333333333333,4,0.26666666666666666,5,0.7142857142857143,71,0.2112676056338028,0.6528069712019772,0.0,1.5,4,4,739,2869,739,739,0,0,0,0.0,0.0
2992354792884840820,1,15,7,0.4666666666666667,8,0.5333333333333333,2,0.13333333333333333,0,0.0,66,0.22727272727272727,0.5202205019310278,0.0,1.0,3,2,326,4890,326,652,1,326,326,0.06666666666666667,0.5
-8293364124859631314,1,15,12,0.8,3,0.2,0,0.0,2,0.16666666666666666,4,3.75,3.4034296427770228,3.0,7.549999999999999,1,8,306,4590,0,0,0,0,0,0.0,0.0
-6003615503466574986,1,15,6,0.4,9,0.6,3,0.2,0,0.0,32,0.46875,0.8418250143816763,0.0,2.4499999999999993,2,3,100,1500,100,300,2,100,200,0.13333333333333333,0.6666666666666666
-3534321333413196410,1,15,15,1.0,0,0.0,0,0.0,0,0.0,1,15.0,,15.0,15.0,0,15,73,1095,0,0,0,0,0,0.0,0.0
-8120326558492297834,1,15,11,0.7333333333333333,4,0.26666666666666666,1,0.06666666666666667,0,0.0,10,1.5,2.3213980461973533,0.0,5.549999999999999,1,6,273,4095,273,273,0,0,0,0.0,0.0
4998989122522847811,1,15,4,0.26666666666666666,11,0.7333333333333333,1,0.06666666666666667,0,0.0,32,0.46875,0.8793096632421185,0.0,2.4499999999999993,2,3,188,2820,188,188,1,188,188,0.06666666666666667,1.0
2225280388770790778,1,15,6,0.4,9,0.6,1,0.06666666666666667,0,0.0,21,0.7142857142857143,1.4540583599999395,0.0,4.0,1,5,140,2100,140,140,1,140,140,0.06666666666666667,1.0
-4036360918302728056,1,15,8,0.5333333333333333,7,0.4666666666666667,0,0.0,0,0.0,1,15.0,,15.0,15.0,0,15,270,4050,0,0,0,0,0,0.0,0.0
6758200332619375773,1,15,6,0.4,9,0.6,3,0.2,0,0.0,37,0.40540540540540543,1.0126823418651707,0.0,3.0,1,4,107,1605,107,321,2,107,214,0.13333333333333333,0.6666666666666666
5686800481917019340,1,15,10,0.6666666666666666,5,0.3333333333333333,1,0.06666666666666667,0,0.0,46,0.32608695652173914,1.283300394834211,0.0,1.75,3,8,306,4590,306,306,1,306,306,0.06666666666666667,1.0
